"","Date_input","Date_recapture","Frequency","Species","Fin_cut","Length","Weight","State","Class_1","Class_2.1","Class_2.2","Class_2.3","Class_3.1","Class_3.2","Class_3.3","Class_3.4","Class_3.5","Class_3.6","Class_3.7","Class_4","SampleSize","Capture_Location","Location","Pump_type","Individuals_ID","Frequency_theoretical","Control","number_of_released_fish","Remarks","number_of_released_fish_per_scenario","Number_Injuries","Pump_type_Frequency","Pump_type_Frequency_Controle","Scenario_rep","Scenario_control","Species_Fin_cut","Injury_type_no","Injury_type_slight","Injury_type_severe","Injury_type_dead","rpm","Pump_type_rpm"
"217",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",157,63,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",218,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"218",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",156,63.3,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",219,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"219",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",173,75.2,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",220,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"220",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",163,72,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",221,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"221",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",155,56.1,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",222,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"222",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",171,91.1,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",223,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"223",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",179,76.5,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",224,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"224",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",149,56.6,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",225,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"225",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",172,83.3,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",226,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"226",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",170,80.3,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",227,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"227",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",166,80.2,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",228,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"228",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",161,74.2,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",229,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"229",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",150,57.6,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",230,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"230",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",178,82.8,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",231,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"231",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",154,57,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",232,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"232",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",166,72.4,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",233,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"233",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",156,74,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",234,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"234",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",166,79.9,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",235,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"235",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",171,84.2,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",236,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"236",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",163,70.9,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",237,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"237",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",174,85.3,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",238,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"238",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",169,79.8,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",239,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"239",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",177,94.2,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",240,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"240",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",155,59.6,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",241,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"241",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",163,69,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",242,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"242",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",174,94.3,"Dead",0,0,0,1,1,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",243,"47","pump",100,NA,500,2,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,0,1,0,"550","F/N - 550 rpm"
"243",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",164,77,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",244,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"244",2018-11-20,2018-11-20,"47","roach","buikvin rechts 2018-11-20",169,77,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",245,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"245",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",169,80.8,"Dead",0,0,0,0,1,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",246,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,0,1,0,"550","F/N - 550 rpm"
"246",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",175,93.9,"Dead",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",247,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"247",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",165,70.9,"Dead",0,0,0,0,0,1,0,0,1,0,0,1," 100 BV",NA,"OK","F/N",248,"47","pump",100,NA,500,3,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,0,1,1,"550","F/N - 550 rpm"
"248",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",173,78.3,"Dead",0,0,0,0,1,1,0,0,0,0,0,1," 100 BV",NA,"OK","F/N",249,"47","pump",100,NA,500,3,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,0,1,1,"550","F/N - 550 rpm"
"249",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",146,50.1,"Dead",0,0,0,0,1,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",250,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,0,1,0,"550","F/N - 550 rpm"
"250",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",160,68.4,"Dead",0,0,0,1,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",251,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"251",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",163,70.1,"Dead",0,0,0,1,0,0,0,0,1,0,0,1," 100 BV",NA,"OK","F/N",252,"47","pump",100,NA,500,3,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",0,0,1,1,"550","F/N - 550 rpm"
"252",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",168,74.8,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",253,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"253",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",157,65.7,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",254,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"254",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",168,75.9,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",255,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"255",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",171,90.5,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",256,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"256",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",163,73.5,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",257,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"257",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",184,112.4,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",258,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"258",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",154,64.5,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",259,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"259",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",174,79,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",260,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"260",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",179,106,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",261,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"261",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",166,75.4,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",262,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"262",2018-11-20,2018-11-21,"47","roach","buikvin rechts 2018-11-20",175,82.8,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 BV",NA,"OK","F/N",263,"47","pump",100,NA,500,1,"F/N 47","47 F/N nee","F/N 47 blankvoorn buikvin rechts 2018-11-20","blankvoorn 2018-11-20","blankvoorn buikvin rechts 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"263",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",152,60.8,"Alive",0,0,1,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",264,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"264",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",166,82.6,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",265,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"265",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",140,44.9,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",266,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"266",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",175,76.5,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",267,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"267",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",159,67.5,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",268,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"268",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",166,68.4,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",269,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"269",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",173,87,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",270,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"270",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",173,91.8,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",271,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"271",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",168,75.3,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",272,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"272",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",156,61,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",273,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"273",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",152,54.4,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",274,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"274",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",163,71.4,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",275,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"275",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",165,69.7,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",276,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"276",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",157,62,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",277,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"277",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",178,100.2,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",278,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"278",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",167,78.4,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",279,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",0,1,0,0,"550","F/N - 550 rpm"
"279",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",166,66.1,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",280,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"280",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",161,70.4,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",281,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"281",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",164,70,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",282,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"282",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",154,56.5,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",283,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
"283",2018-11-20,2018-11-20,"47","roach","staart boven 2018-11-20",160,67.4,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 50 BV",NA,"OK","F/N",284,"47","control",50,NA,50,1,"F/N 47","47 F/N ja","F/N 47 blankvoorn staart boven 2018-11-20","blankvoorn 2018-11-20","blankvoorn staart boven 2018-11-20",1,0,0,0,"550","F/N - 550 rpm"
